page,vendor_name,ticket_number,ticket_valid,manifest_number,manifest_valid,vendor_type,matched_term,file_name,file_path,page_image_hash,file_hash
7,Tarango,626245,valid,14763623,valid,Trucking,469-660-6912,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,e3c4b96026877290fc728c76f00bc116137828a830f9e48036567f9bb03fe2d5,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
2,Tarango,626526,valid,L683683,review,Trucking,469-660-6912,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,b2d4deac91e0a1aca74bcb4bfc8087eb3aa3fa2f3a6ba6e278417f14f802877d,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
8,Tarango,584398,valid,14763603,valid,Trucking,469-660-6912,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,0cc5aa3252e16e117ca6d49b4a5d50d6b12a3cda65b6ca985358f27edacbce15,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
12,Tarango,584396,valid,14763567,valid,Trucking,469-660-6912,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,f2109f49b514023b17eac3fb7ea85eb63e8ba931925e1dbce9d4c6082e0e6941,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
3,Tarango,625581,valid,146836657,review,Trucking,469-660-6912,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,56d671b3e058466d4a30c7675783e968fb50f5541a260b14346a86bc0b21b2fc,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
9,Tarango,687650,valid,146841625,review,Trucking,469-660-6912,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,7795c15077a9c5ccfa9fc2ddcd2595958033e9ba92333cf189a736bb88b913e4,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
5,Tarango,613949,valid,M763552,review,Trucking,469-660-6912,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
1,Tarango,587651,valid,14063620,valid,Trucking,469-660-6912,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,c9d252e1b5c5be2eff179c14841704a6540a0142cb79dd4956c8cd9eeaab4772,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
10,Tarango,624563,valid,47/3572,review,Trucking,469-660-6912,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,24d646fa8afdecb1a1d1fd87435996ed9855d95895e2dfa2dc778b926f985ff3,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
6,Tarango,624538,valid,1494349,review,Trucking,469-660-6912,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,9f5a09795599958414cc468a24bd2c1c1aba3ff1a18dd9b1cd4896446a3554ea,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
11,Tarango,624539,valid,67,invalid,Trucking,469-660-6912,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,a52e8af06de850b47e2d15019153b0b0e0ac587ecccff61b4d4eef76ca885977,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
4,Tarango,624562,valid,14683/66,review,Trucking,469-660-6912,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,377ba7147438365c1dcd32211ad7deb21cee29780d67dd4a38363905c863bb22,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
13,Tarango,626419,valid,1763556,review,Trucking,469-660-6912,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,701f70ec17c4b13b68574aa86fbb62dedb2630e63ff20fb03a24dda5403e3753,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
22,JDandSon,A038270,valid,14653645,valid,Trucking,dandsontrucking,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,5bdbae502469c3513f48a3cf85e716b372338e14fdfd04b06f7988bb693900be,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
21,JDandSon,588441,valid,763609,invalid,Trucking,jd and son trucking enterprises llc,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,714e19ce335920eb318b7a809bbb98fd6db2d88f41312b5603f02a332da3ae04,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
14,Tarango,626241,valid,1476234,review,Trucking,469-660-6912,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,b00ef417b50c37cfa8705507d7b439f96629f8a6fa88c605147bc16e233615e8,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
23,JDandSon,623081,valid,471200,invalid,Trucking,dandsontrucking,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,071809b0b7b25f042ce4571c16a1d9337f64fc91a91a7c2941ee025f16bbf942,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
24,JDandSon,588439,valid,6336 3C,review,Trucking,jd and son trucking enterprises llc,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,89865b9240be8a970c66ef5b0c5a5bc0189d62c5fd7a79cb53e690d328c560e7,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
20,Roberts,1114294,valid,4 763566,review,Trucking,534-6557,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,08ebdcbb0dd162227c651bd0c9ad126131bbded2dbe22c985648239d6da87945,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
18,Roberts,1115399,valid,,invalid,Trucking,534-6557,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,0cf93cc529b276e4f6e1e2a315dae3d82469678b1f8a8aa73e8b086ddc618407,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
19,Roberts,1216123,valid,3606,invalid,Trucking,534-6557,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,7a8e28b3613ec1f87899cb1b2a5a3f2deb69e6f5be62cf9958e31a060891b66b,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
17,Roberts,1224473,valid,,invalid,Trucking,534-6557,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,8215989f01d0efffcd79e575aea978f6e91cf8f6d29531af7d2a58e850ce9c31,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
16,Roberts,1114296,valid,M0634216,review,Trucking,534-6557,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,140ecb0cd1c9ebfdc35db256ceaa1f9c5e2517894d021c269a293b134dd83901,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
15,Tarango,614061,valid,14683655,valid,Trucking,469-660-6912,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,33614e6c34a0161384e896435aced8766aaf7f6996caf040774dbbfb749e71b2,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
26,JDandSon,A028207,valid,,invalid,Trucking,p.o. box 703517,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,9f0349a35f162789aeab0494cba1564dcb153764c82fdee622b529a6f9fa151f,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
25,JDandSon,623077,valid,22,invalid,Trucking,dandsontrucking,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,1cc4c942b7078e888403444ac7bfdf040e0cfff4dd811b29d923f9202f28863d,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
27,Portillo,305844,valid,14653741,valid,Trucking,10550 goodnight lane,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,69a3777562af9afd315ec279d1e7353d862efd9fe3bfa52a245cbbe43ca58cde,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
28,Roadstar,204032,valid,,invalid,Trucking,5326 w. ledbetter,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,dfb808077dd5110b11bd623cd5f5963a7d9da3a17aa7695d0358d80fc5a80eef,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
29,Roadstar,189612,valid,/ 763 129,review,Trucking,469.291.7755,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,40906c6f0f65fc07bfd74168f978ebe0c1e0a8de99cfbb0578f287e82065a21a,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
30,Roadstar,170195,valid,14683725,valid,Trucking,469.291.7755,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,30bed91549e4edde0a44bf47a8a3d5a10a6740dc3855d335a1fdf2630ee16480,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
35,Portillo,308178,valid,14684474,valid,Trucking,10550 goodnight lane,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,196bd3ea658f0e23bf0fc67abb738e25811373dc88919fdd9a05ceb1d86fcb00,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
31,Roadstar,137368,valid,14363bl8,review,Trucking,469.291.7755,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,9f3b33e8a9213e6741a494ea1904fb28977896c5756b56eb21c61dc9b1e4b468,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
33,CorpoTechs,013362,valid,9763599,review,Trucking,3317 finley,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,3fe8132015e53456291fb1b32022278f16bae089620c66bb09a9f082bcc56e8c,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
32,CorpoTechs,09884,valid,14363617,valid,Trucking,3317 finley,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,9aef0eedf5a7fdaaf8c2f08687ea2d11831f5e400c0f9d8d8f5adc7081dfd3e4,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
34,Roadstar,189611,valid,146 684159 -4 -,review,Trucking,469.291.7755,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,43f85d0bca11e7c7872624024a7302514d477b39a4ee020ff048e0897391b74b,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
36,Portillo,306752,valid,14763582,valid,Trucking,10550 goodnight lane,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,213e45db8daa593941e63dd0c1ceebb4467b3c44e284c73125e1d34051e3a739,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
37,Roadstar,137366,valid,14683662,valid,Trucking,469.291.7755,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,5a113ec7ed76e2bf685722e5ac422ec78773ca10fddbab6e3512a1b1134f163c,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
38,CorpoTechs,09882,valid,14763581,valid,Trucking,3317 finley,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,9bfd4c3f6cbed285e1a206d7e5ae2456d63209af4cb1d76be7a95eb71865decf,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
39,Portillo,306676,valid,14683686,valid,Trucking,10550 goodnight lane,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,960a8ed2b1f71c950d3db947a7ad61bafe3023131a138256e817fb2806f037fa,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
40,CorpoTechs,04300,valid,36:522,invalid,Trucking,3317 finley,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,56aed39b000ace82e7b08caebc514834ffc61876fa813cf9bac2600aa9ebcf35,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
41,CorpoTechs,10658,valid,14563577.,review,Trucking,3317 finley,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,71db930b3f0ebf5aa92240026d4c36498cd039298b6c1195ef1dd2df3c8d0c1e,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
42,Roadstar,22191,valid,,invalid,Trucking,469.291.7755,24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,b2cefe0b6a562e40907a4f5911c30d6e000a6612bae8149f64d9b29d38b4d35a,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113
